Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"During the annual meeting of this command, ships and submarines will be refitted; there are two working dry docks available for vessels that can be either assigned to or removed from duty at any given time; three vessels may each receive Refit orders within one week with priority on each vessel receiving MoM; repair workshops must be fully staffed with at least 80 per cent manpower for part of their refits (commonly until after final discharging). Spare parts for the overhaul should arrive two months before the refIT begins.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Prior to the upcoming annual refit conference, the fleet must plan the reffit of all vessels within the command. The yard has two operational dry docks, which means the minimum required number of ships or submarines needed for the final refits is three. MoM should be given priority and released within a week. Repair workshops must be fully operational with over 80% manpower during the period. Overhaul spares are to be delivered two months ahead of schedule.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The refit of all vessels within the command should be planned in advance by fleet at the annual ""refit conference"",[c] heuristics require that each yard has two working dry dock (PAD and EDD) so that the refits can only be run at three ships or submarines per time; MoM ought to be priority and released within a week, when repair workshops should also be fully operational with over 80% manpower for the duration of the period between, as scheduled, and overhaul spares are to arrive two months before.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The fleet has to plan the refit of all vessels within the command during the annual reffit conference. The yard has two operational dry docks, which means the closest we can get to that so there can be only three ships or submarines at a time; MoM must be prioritised and released within 80% manpower within seven days; repair workshops must therefore be fully operational with more than – two months’ time, and overhaul spares should be delivered in advance.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"A priority is given to the fleet to plan for all vessels within their command during its annual refit conference. The yard has two active dry docks, which means the reffitting of three ships or submarines at a time is almost impossible. MoM should be prioritized and released within ten days. Repair workshops must be fully operational with over 80% manpower during the period. Overhaul spares are to be delivered two months ahead of schedule.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"During the annual refit conference, the fleet must plan for all vessels to be ""refit"" within their command. The yard has two operational dry docks where there are only three ships or submarines at any one time; MoM should be given priority and released within a week; repair workshops must be fully operational with more than 80% manpower during the refits and overhaul spares must arrive two months before they are scheduled to leave.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"At the annual refit conference next month, the fleet must plan the reffit of all vessels within the command. The yard has two active dry docks, which means the closest they can come to a refitting order is three ships or submarines at ONE time: and MoM should be priority and released within 80% of the week as well; repair workshops must be fully operational with over 80 manpower during the period between revisions... Overhaul spares are to be delivered two months before.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"In the upcoming annual refit conference, it is imperative that all vessels within the command be prepared to undergo the refits. The yard has two active dry docks, which means the minimum required number of ships or submarines needed for the complete reffitting process. MoM should be given priority and released in one week. Repair workshops must be fully operational with over 80% manpower during the period when this happens. Overhaul spareships are to be delivered two months before the scheduled deadline.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"On schedule for the upcoming annual refit conference (when everything is finalized), it is necessary for all vessels on the fleet to plan the reffit of all ships within that command. The yard has two active dry docks, so you can only take three ships or submarines at a time because MoM should be priority and released within one week, as well as more than 80% manpower must remain in repair workshops fully operational with more then another two months before any asset is delivered: ""Overhaul spares are to be dispatched by over 50% during this period.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"It is imperative that the fleet plan for all vessels to be refitted in accordance with their annual reffit conference, given the presence of only two active dry docks in the yard. The goal is to have a refits capacity of three ships or submarines at any one time. MoM should also be released within ten days and must be fully operational with over 80% manpower during the refIT period. Overhaul spare parts should be delivered two months beforehand.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"To achieve this, it is necessary that the fleet plan for all vessels to be refitted within their command during the annual reffit conference. The yard has two active dry docks, which means the refits can only accommodate three ships or submarines at a time. MoM should also be released in 3-5 days and must be fully operational with over 80% manpower during these periods. Overhaul spares are to arrive one month before the scheduled deadline.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"To get ready for the annual refit conference, the fleet must have two operational dry docks that can accommodate up to three ships and submarine at once. The priority should be on the MoM to be released within a week, and the repair workshops must be fully functional with over 80 peoplepower during the reffit. Spares required for equipment overhaul need to arrive two months before the incident.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The refit of ships and submarines requires the fleet to prepare for the annual conference. There are two operational dry docks that can accommodate three vessels at a time. The priority should be on MoM, which must be released within ten days. Repair workshops must have over 80% manpower during the reffit and arrive two months early.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The fleet must get ready for the yearly refit conference, which involves scheduling the reffit of ships and submarines. There are two operational dry docks that can accommodate three vessels at a time. The MoM should be given priority and released within ten days. Repair workshops must be fully functional with over 80% manpower during the process. Spares required for equipment overhaul need to arrive two months before the scheduled refits.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
Preparation for the refit of ships and submarines is necessary for fleet preparation. The refits must include two operational dry docks that can accommodate three vessels at a time. MoM should be given priority and released within ten days. Repair workshops must be fully functional with over 80% manpower during the process. Spares required for equipment overhaul need to arrive two months before the scheduled reffit.,Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Prior to the annual refit conference, the fleet must plan for the reffit of ships and submarines. There are two operational dry docks that can accommodate three vessels at a time. The priority should be on the MoM to be released within ten days. Repair workshops must be fully functional with over 80% manpower during the process; spare parts needed for equipment overhaul need to arrive two months before the scheduled refits.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"In preparation for the annual refit conference, it is important that ships and submarines are scheduled to be refited with sufficient preparation time. The fleet has two operational dry docks that can accommodate three vessels at a time; MoM should be given priority and released within seven days; and the repair workshops must be fully functional with over 80% manpower during the reffit. Spares required for equipment overhaul need to arrive two months before of the incident.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Before the annual conference for preparing to refit, the fleet must plan ahead with preparation of ships and submarines; there are two working dry docks available which can hold up to three vessels at one time although MoM is supposed be given priority and released within a week as the repair workshops should be fully functional with over 80% manpower during the reffit and parts need to arrive on schedule two months before the work order takes place.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"It is necessary to prepare the fleet for ship and submarine refit, which involves scheduling the ships and subs' refits. There are two working dry docks available, but no more than three at a time. The priority should be that MoM would be released within 80% of the week while all repair workshops are fully functional with over 85% manpower during the reffit (compensational overhaul) Two months in advance of when the aircraft will need to have spare parts delivered for equipment overhaul.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Requisites: The annual refit conference places a challenge on how the fleet should prepare for the reffit of ships and submarine(s)–two operational dry dock (not more than 3vt) at one time; whether MoM is urgently required to be released within seven days, or not at all sufficient to allow repair workshops to operate with over 80% manpower during an estimated period. Spares needed for overhauling equipment need to arrive two months before the scheduled refits.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"This means that the fleet must plan ahead for a scheduled refit of ships and submarines, which includes scheduling two active dry dock facilities capable of accommodating up to three vessels at one time; being available so that MoM may be priority release within – typically within seven days; needing repair workshops that are fully functional with over 80% manpower during duration; arriving of spare parts for overhauled equipment by two months before the reffit.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"During the annual refit conference, the command will plan the reffitting of ships and submarines. The yard has two operational dry docks, with up to three vessels under refitting at once; MoM must focus on the vessels and be released within a week; ensure that repair workshops are fully operational and have more than 80% manpower during the process; and deliver spare parts two months before the start of the refurbishment.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The annual refit conference scheduled for this year will determine the schedule for ships and submarines' reffitting. The yard has two active dry docks, with up to 3 vessels being subjected to the process at any given time. MoM must focus on the vessels and be released within a week. Make sure that repair workshops are fully operational and have more than 80% manpower during the repit. Spares should be delivered two months before the refits start.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"At the annual refit conference scheduled for next year, the command will plan the reffitting of ships and submarines; the yard has two active dry docks where vessels may be undergoing at least three refits at one time: MoM must focus on the vessels and release them within a week while repairs are made (factory facilities are fully operational and have more than 80% manpower during refitting) Spares should be delivered to customers two months before the start of the process.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"On Friday, the command will plan the refit of ships and submarines. The yard has two active dry dock facilities, but only three vessels can be refitted at any given time. MoM must focus on the vessels and be released within a week. Fully operational repair workshops should have over 80 percent manpower during this refits. Spares should be delivered two months in advance.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The command will plan the refit of ships and submarines for the annual conference, with two operational dry docks provided. At any one time, the yard can accommodate up to three vessels under refitting. The priority is on the vessels as MoM must be released within a week. Ensure that repair workshops are fully operational and have more than 80% manpower during the process. Spares should be delivered two months before the start of the refurbishment.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Within two active dry docks, the yard can conduct refit of up to three vessels at once while MoM must focus on the vessels and be released within a week when the annual conference for ships and submarines is held tomorrow (Reffit). Fully operational repair workshops with over 80% manpower during this period. Spares should be delivered two months before the refits start or they may not occur until 2020.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"This year's annual ""refit"" conference will be used by command to plan the reffit of ships and submarines, with a minimum of three vessels being subjected at one time each year. The yard has two active dry docks; MoM must focus on the vessels and be released within seven days while the rest is in progress: fully operational repair workshops employ over 80% manpower and two months after initiating refit. Spares should be delivered within two month from the date when the first incident occurs.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"In the upcoming annual refit conference, the command will plan to schedule ships and submarines for reffitting. The yard has two active dry docks, with up three vessels under refits at any given time. MoM must focus on the vessels and release them within seven days. Fully operational repair workshops should have more than 80% manpower during the reftting process. Spares should be delivered two months before the start of this reftitiling period.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"For ships and submarines, the command will plan how to refit them in the next year’S annual refits conference there is a yard which has two working dry docks where upto three vessels are being refited at one time; MoM must focus on these vessels and be released within one week’ and ensure that all repair workshops are fully operational and have more than 80% manpower during the reffitting process. Spares should be delivered two months before any reftitie begins.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Preparing for ships and submarines' refitting during this year’S yearly Conference on Refit (furthernshing) now requires the following: The yard has two active dry dock, but no more than three vessels are under refit at one time; MoM must work first for the vessels and release them within seven daysAtmos also ensures that all repair workshops are fully operational with over 80 per cent manpower during its refits. Spares should be delivered two months before they start of the process?",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"At the annual refit conference, it is planned that all ships and submarines in the command will be reffitted, with two dedicated dry docks provided at each site, so no more than three vessels may be subject to the yard's rapid refitting (Moment Management Unit) priority being given to those vessels within a week, while the repair workshops are fully operational with at least 80% manpower strength requirement. Spares must arrive two months before the start of the refits.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The annual refit conference is set to take place, and the process involves planning the reffit of all ships and submarines in command. The yard has two active dry docks for a minimum of three vessels at ONE time. MoM are to be given priority and released within ten days. Repair workshops must be fully operational with at least 80% manpower strength during the period when the job begins. Spares must arrive two months before the start of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"During the annual refit conference, the yard will plan to reffit all ships and submarines in command (i.e., they can have both menlictan vessels at their docks at once), with two full-fledged dry dock which means that no more than three vessels may be refits per day; MoM must be prioritised and released within a week; repair workshops must operate fully with at least 80% manpower strength during the reftting process; Spares must arrive two months before the start of the new ref fitting. The first phase of this",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Refitting of all ships and submarines in command is planned for at the annual refit conference; with two operational dry docks, the Yard can carry out no more than three vessels at a time; MoM are to be prioritised by management (Moment) which must be released within seven days; repair workshops must remain fully operational—at least 80%—manpower strength during the refits as well as spare parts should arrive two months before commencements.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Scheduled for the annual refit conference, the reffit of all ships and submarines in the command is planned; with two active dry docks, where the yard can only refits three vessels at a time, MoM are to be priority and released within – one week The repair workshops must operate simultaneously with at least 80% manpower strength during any given period. Spares must arrive two months before commencement (on weekends) or there may be delays between repairs.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The annual refit conference specifies the scheduling for the reffitting of all vessels and submarine fleets in command. The yard has two active dry docks, which means it can only refits three vessels at a time. MoM are to be given priority and released within ten days. Repair workshops must be fully operational with at least 80% manpower strength during the process. Spares must arrive two months before the start of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"For this year's scheduled event, the refit of all ships and submarines in command is planned to take place; the yard can only reffit three vessels at a time due to two active dry docks where MoM will be priority and released within 80% of the week while repairs are being made; repair workshops must be fully operational with at least 85% manpower strength during refits and supplies must arrive two months before they start.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"When the annual refit conference is held, it includes planning for the reffit of all ships and submarines in command (i.e., that all vessels at the time may be subject to supervision from a naval emergency), two operational dry docks with pre-conditioning facilities so that no more than three vessel are at risk during one session; an initial estimate of MoM will then be released within (7) days: [i] The repair workshops must operate fully with at least 80% manpower strength on each day and deliveries of spare parts should arrive two months before the start of the refurbishment works; the yard must have been completed",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Scheduling for the annual refit conference involves planning the reffit of all ships and submarines in the command (as opposed to constructing one on each occasion).The yard is allowed to refits three vessels at a time, with two active dry docks where MoM are prioritized and released within – one week; the repair workshops must be fully operational with at least 80% manpower strength during the duration of the job. Spares should arrive two months before the start of their refitting period.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Each year, the event is scheduled to include planning for a complete refit of all vessels and submarines on the command line; with two active dry docks, no more than three vessels may be refited at once; MoM must be given priority and released within seven days; Repair rooms are required to operate properly with at least 80% manpower strength during the reffit and spare parts should arrive two months before the start of the process.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"To plan the refit of vessels in the command, the fleet is responsible for organizing the annual reffit conference. The yard has two operational dry docks, and only three ships or submarines can undergo refits simultaneously. MoM should be given priority to the vessels. Repair workshops must be fully staffed and operational with over 80% manpower during the process. Two months before the start of the project, spares need to be delivered.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The fleet is responsible for planning the refit of vessels in the command, which takes place at its annual reffit conference. The yard has two active dry docks, and only three ships or submarines can be refited simultaneously. MoM should be given priority to the vessels. Repair workshops must be fully staffed and operational with over 80% manpower during the process. Spares that need to be delivered two months before the start of the project can also be provided.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The annual refit conference is the responsibility of the fleet to plan the reffit of vessels in the command. The yard has two operational dry docks, and only three ships or submarines can undergo refits at a time. MoM should be released within ten days for the vessels. Repair workshops must be fully staffed and operational with over 80% manpower during the process. Spares needed for overhaul should arrive two months before the start of each refIT.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"It is up to the fleet to plan and hold an annual conference for the refit of vessels in the command. There are, however, two full-time dry docks available, so no more than three ships or submarines can be refited simultaneously at this yard; MoM should be given priority to these over 40 vehicles (the recommended number of days for a reffit) and must be fully staffed and operational with over 80 manpower during the year. Repair workshops must have enough spares for overhaul to begin one month from the date that the first frie.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"During the annual refit conference, it is the fleet's responsibility to plan vessel refits in the command.The yard has two active dry docks; no more than three ships or submarine are allowed to enter at once: ""The goal of the reffit is to have [the] vessels first on the list of ships to be refitated and then released (the MoM) within a week with all repair workshops fully staffed and operational with over 80% manpower for the entire duration of this process."" The reftitiing process requires additional parts that should follow following maintenance.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The planning of vessel refit is the responsibility owed to each fleet.The yard has two active dry docks; no more than three ships or submarine are allowed to embark on any one vessel at once, so the vessels must be prioritised by an MoM within seven days; repair workshops should therefore be fully staffed and operational with over 80% manpower during the period being under refits. Spare parts for overhaul should be delivered in bulk two months before the work commences.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Refit of vessels in command are scheduled as an annual conference for the flotilla.The yard has two active dry docks; no more than three ships or submarinescan at one stage of reit and it is within a week that MoM should be given priority to the vessel(s) during refit, ensure there is over 80 per cent manpower on hand (and must be fully staffed and operational when the refits begin) Spare parts and all necessary repair workshops with spare parts can only be delivered to members until two months before its start from the beginning of the first month.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"A task assigned to the fleet is to plan for vessel refit by holding an annual conference, and it must also arrange for (two) working dry docks in which all three ships or submarines can be based while refitting at the same time; no more than three vessels are allowed to enter the yard at any given time. The MoM should be allocated to these vessels and released within seven days; repair workshops must have been fully staffed and operational with over 80% manpower during the refits, including two months before the start of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Planning the refit of vessels in command is on behalf of a fleet, which plans their work through an annual scheduled conference called the ""annual"" reffit"". The yard has two active dry docks; no more than three ships or submarine are to pass up under this principle: that is, they can operate at full capacity (the vessel(s) during the process) and that MoM should be given priority over the vessels within 80% working manpower per day or week as it is known that the repair workshop must be fully staffed and operational with over 85% of the time.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Fleet management enables them to plan the refit of vessels in their command. The yard has two active dry docks, and only three ships or submarine(S) can be refited simultaneously. MoM must be released within a week for each vessel. Repair workshops must have over 80% manpower and are fully-staffed during the process. Spares should be delivered for overhaul one month before starting the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"At the yearly refit conference, the fleet is responsible for setting the schedule for ships and submarines. There are two dedicated dry docks, but only three vessels can be refited at any given time. The priority should be assigned to MoM and within a week; the repair workshops must be fully operational with over 80% manpower strength during the refits and spare parts must arrive two months before the start of the process.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The refit conference is the crucial stage when the fleet must determine the appropriate time to perform the necessary repairs for ships and submarines. There are two dedicated dry dock facilities, but only three vessels can be refited at any given time. MoM should be prioritized and issued within a week. The repair workshops must be fully operational with over 80% manpower strength during this process. Spares necessary for the refits must arrive two months before the commencement of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The fleet is responsible for setting the refit schedule for ships and submarines, which must be made available during the annual reffit conference. There are two dry docks in place, but there is a limit of three vessels at any given time. MoM should be prioritized and issued within ten days. The repair workshops need to be fully operational with over 80% manpower strength during this period. Spares necessary for the overhaul must arrive two months before the start of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"During the annual refit conference, ships and submarines must be scheduled to return. The fleet has two active dry docks, but only three can be refited at any given time. MoM should be prioritized and issued within a week. Repair workshops must remain fully operational with over 80% manpower strength during the reffit process. Spares necessary for the overhaul arrive two months before the start of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"When ships and submarines are scheduled to return, the fleet needs to plan a schedule for them during their annual refit conference: there will be two active dry docks; there can be up to three vessels at one time but most should be ready for refitting—Moment must be given first and by all means possible within seven days—and in more than 80% of manpower strength either at or near shore. The repair workshops must operate without interruption and must arrive at least two months before the reffit begins.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"It is imperative that the fleet lays out their own schedule for ships and submarines, which can be finalized at the annual refit conference. There are two dedicated dry docks available, but only three vessels can undergo reffitting at any time. MoM should be priority-driven and issued within one week. The repair workshops must have been fully operational with over 80% manpower strength during the refits. Spares necessary for the overhaul must arrive two months before they start to occur in progress.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"At the annual refit conference, the fleet is responsible for setting up a schedule for ships and submarines. There are two dedicated dry docks, but only three vessels can be refited at any given time. The priority should be assigned to and issued within one week as MoM, and all repair workshops must be fully operational with over 80% manpower strength during the reffit process. Spares necessary for overhauling will need to arrive 2 months ahead of the start of each year.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"In addition, the fleet must plan a refit schedule (ships and submarines) during the annual reffit conference: there are two dry docks available, but no more than three vessels can be refited at any given time; MoM should be priority or issued once every week; the repair workshops need to operate with over 80% manpower strength during period so Spares needed for overhaul must arrive two months before start of refits.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"A schedule for ships and submarines' refit must be prepared ahead of the annual conference on how to operate them, with at least two working dry dock where they may carry up to three vessels each time; MoM should focus on which vessel is scheduled to undergo a refits at any time (one week usually means one) The repair workshops need over 80%manpower strength needed during the reffit and all parts must arrive at either in time for the commencement or delivery by appointment (two months). Spares required for overhaul are to be delivered two months prior.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"During the annual conference for refits, vessels and submarines must be scheduled at the fleet'S There is two open dry docks where up to three vessels can be refit at any time of the year with priority given to and issued within a week[citation needed] The repair workshops need over 80% manpower strength and they must all be in operation during the reffit and supplies must arrive 2 months before commencement of work.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"For the upcoming annual refit conference, the command must plan the reffitting of ships and submarines. With two operational dry docks, only three vessels can be refited at any given time. MoM should be prioritized and released within a week. Ensure that repair workshops are fully functional with at least 80% manpower during the process. Spares needed for overhaul should arrive two months before the main refits start.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Preparing for the annual refit conference, it is up to the command to schedule the reffit of ships and submarines. With two active dry docks, no more than three vessels can be refited at once. MoM are to be given priority and released within a week. Ensure that repair workshops are fully functional with at least 80% manpower during the process. Spares needed for overhaul should arrive two months before the main refits begins.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"In preparation for the upcoming annual refit conference, the command must plan the reffitting of ships and submarines. With two operational dry docks, only three vessels can be refited at once while there is MoM released within one week. It is important to ensure that repair workshops are fully functional with at least 80% manpower during the process. Spares needed for overhaul should arrive two months before the project starts.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Scheduled ships and submarines for refit at the annual conference should receive 80% manpower from all available repair workshops, with no more than three vessels allowed to be refited simultaneously using two active dry docks. The priority is to release MoM within a week as soon as possible, and spare parts should be delivered two months in advance.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"To meet the requirements of the upcoming annual refit conference, it is imperative that the command schedule the reffitting of ships and submarines. With two operational dry docks, no more than three vessels can be refited at once. The priority should be given to prioritizing MoM releases within a week. It is essential to ensure that repair workshops are fully functional with at least 80% manpower during this refits; therefore, spare parts should arrive two months before their start date.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
