Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"Intelligence sources have reported the presence of an enemy vessel 220 miles northwest from Lakshadweep. Intercepting and interrogating the vessel is a priority, with SSM on standby in case of any hostilities. The mission must be completed within 50 hours, and if refueled or dismantled, deploying ideally equipped ships within the next 14 hours. Once operational, the ship must maintain cruising speeds of 26 knots for 9 days (excluding provisions, fuel, water desalination). Possible storm conditions indicate possible storms, which requires preparation measures to ensure",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"According to intelligence, an enemy vessel is located 220 miles northwest of Lakshadweep. The objective is for it to be intercept & be questioned along with Special Surface Missile Management (SSM) engagement on standby in the event of hostilities; the mission must be completed within 50 hours and a suitable ship will be deployed within 14 hours at maximum speed; then the ship should reach 26 knot [compare] by 9 days (rational: provisions, fuel: desalination) with rough sea conditions forecast may indicate possible stormy conditions, which means that they can’t follow",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"At least 220 miles northwest of Lakshadweep, an enemy vessel has been confirmed by intelligence sources. It requires intercepting and interrogating the ship with SSM on standby in case of any hostilities; a mission must be completed within 50 hours or the deployment of corresponding ships will take place for reportedly 9 days (including provisions, fuel, water desalination, weather forecast), possible storms are anticipated, and the appropriate ship must meet severe waves regardless of sea activity that can cause disturbance.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A vessel from the enemy is spotted 220 miles northwest of Lakshadweep. Interception and interrogation are necessary, with SSM on standby in case of combat. The mission must be finished within 50 hours, followed by a suitable ship deployed for deployment after 14 days; 26 knot speed will have berating operational endurance (9 days including provisions), fuel (including water desalination); possible storms forecasting may require preparation for rough seas.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Reconnaissance data suggests that an enemy vessel is 190 miles east of Goa. Interception and interrogation are necessary, with potential use of SSM if hostility is established. This mission has a 60-hour window, necessitating ship deployment within 16 hours. The selected vessel must reach 22 knots and have an endurance of at least 10 days (provisions, fuel, and desalination) collaboration may be required alongside local coast guard units.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Based on reconnaissance data, it appears that an enemy vessel is 190 miles east of Goa. Interception and interrogation are necessary, but SSM may be used if hostilities are detected. The mission has a 60-hour window, necessitating the deployment of ships within 16 hours. This vessel must reach speeds of 22 knots and have an endurance of at least 10 days (provisions, fuel, and desalination). Collaboration with nearby coast guard units may also be possible.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The reconnaissance data indicates that an enemy vessel is 190 miles east of Goa. Interception and interrogation are necessary, with the possibility of using SSM if hostility is present. This mission has a 60-hour window, necesssantly. The selected vessel must achieve 22 knots and have an endurance of at least 10 days (provisions, fuel, and desalination) collaboration may be required in conjunction with nearby coast guard units.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"It has been confirmed through reconnaissance that there is an enemy vessel at present 190 miles east of Goa. Interception and interrogation are also required with possibility of use of SSM if hostilities are detected. The mission has 60 hours for coverage and the chosen ship must reach 22 knots in time but must remain in service for at least 10 days (provisions, fuel applied, desalination etc).Cooperation may also be provided by nearby coast guard units to assist with further operations.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An adversary vessel is currently stationed approximately 190 miles east of Goa, according to reconnaissance data. To successfully carry out this mission and avoid interception and questioning, it must undergo testing before SSM can be deployed within 16 hours. The chosen ship must reach speeds of 22 knots and have an endurance of at least 10 days (provisions, fuel, and desalination) Collaboration with nearby coast guard units is essential.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"According to reconnaissance, an enemy vessel is situated 190 miles east of Goa. Interception and questioning are essential, with the possibility of SSM being used during this mission due to 60 hours of waiting time. The chosen ship must reach 22 knots and have an endurance of at least 10 days (provisions, fuel, and desalination) collaboration may also be necessary.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An enemy ship is located 190 miles east of Goa, as per reconnaissance data. Interception and interrogation are necessary, and SSM may be used in the event of hostility being detected. The mission has a 60-hour window, necesssantly for ships to be deployed within 16 hours. This vessel must maintain cruising speed at 22 knot (provisions, fuel, desalination) and have an endurance of at least 10 days (departure), while cooperation with local coast guard units may enhance safety.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Reconnaissance statistics indicate an enemy ship is 190 miles east of Goa at present (for now) Interception and interrogation are also required, although SSM may be used if hostilities are detected. The mission has 60 hours window which means the chosen vessel must be deployed within 16 hours; the selected ship will have to reach a maximum speed of 22 knot in its initial flight (at least 10 days for provisions, fuel oil and desalination plants) and cooperate may have additional cooperation with nearby coast guard units when necessary.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"At present, reconnaissance ships are 190 miles east of Goa and interception and questioning are required (soon to be effective), while SSM is deployed within 16 hours for this mission with at least 22 knots and endurance capability of at most 10 days (provisions given outside coast guard units) Collaboration with nearby coastguard units may also help.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The presence of an adversary vessel, which has been detected by reconnaissance, is situated 190 miles east of Goa. Interception and interrogation are essential activities, but SSM may be used if hostility is established. This mission has a 60-hour window, necesssantly. The selected vessel must reach 22 knots and have an endurance period of at least 10 days (provisions; fuel; desalination); and cooperation with local coast guard units may supplement the operation.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The satellite imagery displays an enemy vessel 170 miles southeast of Kanyakumari. Interception and interrogation may involve SSM engagement if hostile action is detected. The mission must be completed within 40 hours, with a suitable ship dispatched within the next 12 hours. It should have an endurance of at least 7 days (including rations, fuel, and desalination) With the aid of aerial reconnaissance support, success will be assured.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Satellite data indicates an enemy vessel 170 miles southeast of Kanyakumari; Interception and interrogation (potentially involving SSM engagement) may be obligatory, provided hostile activity is detected. The mission must be carried out within 40 hours, with a suitable ship deployed within 12 hours. It should have an endurance of at least 7 days (including rations, fuel, and desalination). Aerial reconnaissance support will be essential for success.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A vessel from the enemy is depicted on satellite imagery, located 170 miles southeast of Kanyakumari. The mission necessitates interception and questioning (potentially involving SSM engagement if hostile activity is detected). The operation must occur within 40 hours, with an expected delivery period of 24 knots, and it should have an estimated lifespan of 7 days or more.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An enemy vessel is captured on satellite imagery, situated 170 miles southeast of Kanyakumari. Interception and interrogation may involve SSM engagement if hostile action is detected. The mission must be completed within 40 hours, with an additional suitable ship sent out in the next 12 hours. It should have an endurance of at least 7 days (including rations), fuel, and desalination, all in support aircraft.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"From a distance of 170 miles (175 km/h) along the coast of Kanyakumari, satellite data indicates an enemy vessel. Interception and interrogation may require interception, potentially with the use of SSM in the event of hostile encounters. The mission must be completed within 40 hours, with ideally another suitable ship sent out within 12 hours. It should have an endurance period of at least 7 days (including rations, fuel, and desalinations) by aerial reconnaissance support.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An enemy ship can be seen in satellite data stored 170 miles south east of Kanyakumari, and interception and questioning (potentially through SSM engagement if hostile activity is detected) are also required. The mission must take around 40 hours to complete, with an appropriate ship sent out within 12 hours depending on the vessel's speed of 24 knots, should have a duration of 7 days or more (times for rations/fuel/desalination). Aerial reconnaissance support is essential for successful operation.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"This is an enemy vessel, pictured from satellite right, 170 miles (rm) southeast of Kanyakumari Interception and interrogation may be required (suspended in case of hostile action via SSM) The mission must take at least 40 hours to complete, with the appropriate ship dispatched within 12 hours depending on the vessel'",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A hostile vessel located 170 miles southeast of Kanyakumari is captured in satellite imagery. Interception and interrogation may involve SSM engagement, as appropriate. The mission must be completed within 40 hours, with a suitable ship sent out after 12 to maintain optimum speed of 24 knots. It should have an expected endurance of 7 days or more.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"By using the satellite images below, it has been revealed that an adversary vessel is situated 170 miles southeast of Kanyakumari. This action necessitated interception and questioning, potentially involving SSM strikes in case of combat. The mission must be completed within 40 hours, with a suitable ship assigned within the next 12 hours; the vessel must have an endurance of at least 7 days (times/days) depending on ground forces.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The satellite data indicates that the enemy vessel is located 170 miles southeast of Kanyakumari. This mission necessitates interception and interrogation, potentially involving SSM engagement in the event of hostile encounters. The mission must be completed within 40 hours, with an appropriate ship being deployed within 12 hours. It should have a duration of 7 days or less (including rations, fuel, and desalination) and should maintain hull at 80% of its operational capacity. Aerial reconnaissance support is essential",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An enemy vessel has been located 210 miles west of Kochi. The objective is to intercept and interrogate the vessel, with SSMs on standby for hostile situations. This requires a completion time of 55 hours, which means deploying an appropriate ship within the next 14 hours.The vessel must be capable of 25 knots and must have an endurance of at least 8 days (including provisions, fuel, and desalination). Coordination with allied naval forces in the area may enhance mission success.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The discovery of an adversary vessel 210 miles to the west of Kochi has been made. The objective is to intercept and interrogate it, with SSMs on standby for hostile situations. This requires a completion time of 55 hours, which means deploying any suitable ship within 14 hours.The vessel must be capable of 25 knots and must have an endurance of at least 8 days (including provisions, fuel, and desalination). Coordination with allied naval forces in the area may enhance mission success.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"210 miles west of Kochi, an enemy vessel has been located. The objective is to intercept and interrogate the ship, with SSMs on standby for hostile situations. To complete the mission, it must be completed within 55 hours, which requires either another suitable ship to be deployed within the next 14 hours. This requires a vessel to maintain cruising speed of 25 knots and an endurance of at least 8 days (including provisions, fuel, and desalination) in coordination with allied naval forces in the area.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A vessel from the enemy has been located 210 miles west of Kochi. The objective is to intercept and question it, with SSMs on standby for hostile scenarios. This requires a completion time of 55 hours, which necessitates the deployment of specialized ships within the next 14 hours.The ship must be capable of maintaining cruising speed of 25 knots and have lasted at least 8 days (including provisions, fuel, and desalination) in coordination with allied naval forces.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"This vessel was discovered 210 miles west of Kochi. The objective is to intercept and interrogate it, with SSMs on standby for hostile situations. A suitable ship must be deployed within the next 14 hours; this vessel must have a speed limit (25 knots) and an endurance of at least 8 days (including provisions, fuel, and desalination). Cooperation with allied naval forces in the area may enhance mission success.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"They have located an enemy vessel, some 210 miles to the west of Kochi. Their objective is to intercept and question the vessel; with stand-off ships (SSMs) deployed in case of hostile circumstances, the task must be completed within 55 hours including the deployment of appropriate vessels 14 hours later required: the ship should have at least 25 knots when deployed and last at all times for 8 days (including provisions, fuel, and desalination). This would allow better outcomes for any operation working with allied naval forces in the area.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"It has been found that there is an enemy vessel 210 miles to the west of Kochi. They have been assigned to intercept and interrogate the vessel with standby SSMs on stand by for hostile situations. The operation needs to be completed within 55 hours, with another suitable ship being deployed within the next 14 hours. Once operational, the destroyer must be capable at least 25 knots (including provisions/fuel/desalination) and should maintain its endurance for at most 8 days (excluding reserve periods). Cooperation with other allied forces in the area may lead to improved outcome.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An adversary vessel has been located 210 miles west of Kochi. The aim is to intercept and question the vessel with standby SSMs ready for hostile situations. This mission needs to be completed within 55 hours, with the deployment or replacement of a suitable ship by 14 hours. A vessel must have cruising speed of 25 knots and an endurance of at least 8 days (including provisions/fuel/desalination) in collaboration with allied naval forces around the globe.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"There is now evidence of an enemy vessel sailing 210 miles to the west of Kochi. With SSMs on standby for hostile scenarios, interception and interrogation are necessary. The mission must be completed within 55 hours, with availability at any time of readiness. A capable ship must have a speed of 25 knots and ideally survive for at least 8 days (including provisions/fuel), along with enforcing naval operations in the vicinity.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"We have found a hostile ship bound for Kochi, which is 210 miles away. The objective is to intercept and interrogate the vessel while having Special Support Mission (SSM) ships on standby for hostile situations. This mission must be completed within 55 hours and the deployment of requisite vessels within the next 14 hours. Each vessel should maintain at least an endurance period including provisions, fuel, and desalination; this could result in better outcomes for the team and all allied naval forces in the area over the long distance due to their location.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An enemy vessel has been detected 160 miles south of Diu, which must be intercepted and interrogated. If hostility is present, the ship must undergo SSM engagement within 45 hours or the ships should be deployed within the next 10 hours. The chosen vessel should maintain a speed of 23 knots and have an endurance of at least 9 days (including provisions, fuel, and desalination). Enhanced communication systems will be essential for real-time updates and coordination.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A vessel from the enemy has been detected 160 miles south of Diu. The mission requires an interception and if there is any indication of hostility, it may be engaged in SSM warfare. This mission must take around 45 hours to complete with ship deployment within the next 10 hours. However, the chosen vessel should maintain a speed of 23 knots and have an endurance of at least 9 days (including provisions, fuel, and desalination). Enhanced communication systems will be necessary for real-time updates and coordination.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An adversary ship has been detected 160 miles south of Diu, which must be intercepted and interrogated. If there are any indications of hostility, the ship must undergo SSM engagement within 45 hours or the vessel should be deployed within the next 10 hours. The chosen vessel is expected to maintain a speed of 23 knots and have an endurance of no less than 9 days (including provisions, fuel, and desalination). Enhanced communication systems will be essential for real-time updates and coordination.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The search for an adversary vessel situated 160 miles south of Diu has been completed. The objective is to intercept and interrogate it, with potential SSM involvement if desired. This mission must be completed within 45 hours, necessitating ship deployment within the next 10 hours. Additionally, the chosen vessel should maintain a speed of 23 knots and have an endurance of no less than 9 days (including provisions, fuel, and desalination). Enhanced communication systems will be essential for real-time updates and coordination.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Currently, there is an enemy vessel being tracked and intercepted 160 miles south of Diu. The mission requires interception and possibly SSM engagement if any hostile forces are detected. This mission must be completed within 45 hours, with ship deployment taking 10 hours or more to ensure the chosen vessel has a minimum endurance of 9 days (including provisions, fuel, desalination, etc.). Additionally upgraded communication systems will be necessary for real-time updates and coordination.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"I have received a notification from the authorities that an adversary vessel is present 160 miles south of Diu. The objective must be intercepted and interrogated, with potential SSM involvement if belligerence is detected. This mission must occur within 45 hours, necessitating ship deployment within 10 hours.The chosen vessel should maintain cruising speed at 23 knots and have an endurance of no less than 9 days (including provisions, fuel, and desalination). Enhanced communication systems will be essential for real-time updates.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"It has been discovered through surveillance that an enemy vessel is situated 160 miles south of Diu. The mission requires interception and the potential use thereof as a means of possibly engaging with SSM forces, which must be executed within 45 hours and required by the ship's deployment within the next 10 hours. This ensures that the chosen vessel will maintain cruising speed of 23 knots and have an endurance of at least 9 days (with provisions), fuel, and desalination, while also providing live feed to/from communication systems for effective monitoring purposes.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Another enemy vessel has been identified by surveillance, traveling 160 miles south of Diu. The mission requires an intercept and interrogation, with potential SSM engagement if desired. This mission must be completed within 45 hours, necesssantly in the next 10 hours.The chosen vessel should maintain a speed of 23 knots and have an endurance period of at least 9 days (including provisions, fuel, and desalinations). Enhanced communication systems will be essential for real-time updates and coordination.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A hostile ship was detected 160 miles south of Diu by surveillance. The objective is to intercept and question the vessel, with potential SSM attacks if belligerence is present. This mission must be completed within 45 hours, necesssantly, while ships should be sent out over the next 10 hours. Each chosen vessel should have an endurance period of at least 9 days (inclusive of provisions, fuel/desalination), and communication systems should provide real-time updates and coordination.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"There is an enemy vessel visible just 160 miles south of the town of Diu which has been detected for surveillance and interrogation. If there is any hostile activity, they will be engaged in a SSM (suspiciously submerged missile machine) as this mission is expected to take around 45 hours with the ship deployed within 10 hours so that the chosen vessel should maintain 'a speed on 23 knots' And it must have at least 9 days (including provisions/fuel/desalination) of continuous operation including advanced communication systems relieving highly enhanced real time-based monitoring system beings",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The Indian Navy has confirmed that an adversary vessel is present 180 miles south of Porbandar. To successfully intercept and interrogate it, the torpedoes may be used if the vessel displays hostile intent. This mission must be completed within 48 hours, with deployment required within 12 hours. The chosen vessel must operate at a speed of 26 knots and remain in service for at least 8 days with provisions, fuel, and desalination capabilities, while non-military vessels are essential to avoid collateral damage.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An adversary vessel is currently being swarmed 180 miles south of Porbandar, and the Indian Navy has the capability to intercept and interrogate it, potentially using torpedoes. The mission must be completed within 48 hours, with deployment required within 12 hours. This requires a speed of 26 knots and provisions for at least 8 days, along with desalination facilities available.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"It is known from the surveillance that an enemy ship (Cobispoiler) is currently positioned 180 miles south of Porbandar. If it becomes hostile and has been detected, Indian Navy forces need to intercept and interrogate it using torpedoes. This mission must be completed within the next 48 hours, with deployment required within 12 hours. The chosen vessel must reach a speed of 26 knots and remain in operation for at least 8 days with provisions, fuel, and desalination capabilities, while the presence of non-competested vessels should also navigate carefully.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The Indian Navy has identified an adversary vessel that is currently positioned 180 miles south of Porbandar. To successfully intercept and interrogate it, the torpedoes may be used if the vessel displays hostile intent. This mission must be completed within 48 hours, with deployment required within 12 heures. The chosen vessel must operate at a speed of 26 knots and remain in service for at least 8 days with provisions/fuel/desalination capabilities; the presence of civilian vessels in the area requires careful navigation to avoid collateral damage.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"After gathering information, it has been confirmed that an enemy vessel is situated 180 miles south of Porbandar. The Indian Navy must intercept and question the vessel, possibly using torpedoes if the ship indicates hostile intent. This mission must be completed within 48 hours, with deployment required within 12 hours. Successful operations require at least 8 days supply, fuel uptake for provisions, and desalination facilities, as well as navigation skills.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"According to Indian Navy Surveillance data, an adversary vessel is currently anchored 180 miles south of Porbandar. If the vessel displays hostile intent, the Indian Army must intercept and interrogate it using torpedoes. The Indian navy must carry out this mission within the next 48 hours, with deployment required within 12 hours. To achieve this goal, they should operate at a speed of 26 knots and operate for at least 8 days with provisions, fuel, and desalination capabilities. Additionally, there are numerous patrolling forces force personnel employed patrollair troops deployed in Afghanistan against Libya",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Based on the available information, it has been confirmed that an enemy ship is positioned 180 miles south of Porbandar. The Indian Navy must intercept and question the vessel, possibly using torpedoes if they are hostile intent. This mission must be completed within 48 hours, with deployment required in 12 hours. Additionally: the chosen vessel must maintain operations for at least 8 days with provisions, fuel, and desalination capabilities, while non-military vessels such as tankers or freighters should navigate cautiously around areas without risk",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A hostile vessel is currently being swarmed 180 miles south of Porbandar, and the Indian Navy must intercept and interrogate it using torpedoed aircraft or ships. This mission must be completed within 48 hours and deployed within 12 hours. The chosen vessel must operate for at least 8 days with provisions, fuel, desalination facilities, etc.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An enemy ship is located 180 miles south of Porbandar, as per intelligence. The Indian Navy must intercept and question the vessel, possibly using torpedoes if it displays hostile intent. This mission must be completed within 48 hours, with deployment required in 12 heures. Successful operations will last for at least 8 days and require supplies, fuel spills (containers) and desalination capabilities.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Following the release of surveillance images, it has been discovered that an enemy vessel is situated 180 miles southwards from Porbandar. The Indian Navy must intercept and question the vessel, possibly with torpedoed impact if there is hostile intent. This mission must be completed within 48 hours, with deployment required within 12 hours. Successful operations require at least 8 days supply chain operation, including provisions, fuel, and desalination capabilities, as well as careful navigation of any unoccupied vessel in the area.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"The location of an enemy ship has been identified through satellite imagery, at 230 miles east of Tuticorin. Interception and interrogation may be necessary, and anti-submarine warfare (ASW) capabilities may also be needed in the event of underwater threats. The mission must be completed within 60 hours, followed by another mission to find a suitable ship.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"A vessel from the east, located 230 miles away from Tuticorin, has been detected using satellite imagery. This action necessitates interception and interrogation, and anti-submarine warfare (ASW) capabilities may be necessary in the event of underwater threats. The mission must be completed within 60 hours, followed by an additional attempt to find a suitable ship.",Mission,,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
