Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"In order to achieve a reliability of 0.9 while maintaining low risk scores below 7/18, the next 20 hours require load balancing flights using only 2 sonar systems. One sonAR system from the bow and onefromthestern should remain active during this phase of the mission, as it is approaching its cruising phase.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"With load balancing running in for only 20 hours before the mission even begins at cruise time, there will be loads of ballast so that only 2 sonar system are operational (one on each side of the bow and another on the other side) must remain active to give reliability around 7/18 with a risk score below that number.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Moving on to the cruising phase, there are only 2 communication systems required for the next 20 hours. One communication system from the fore and one fromthe aft should remain in service, with balance as the primary priority; the reliability of this mission will be 0.9, but the risk score should not exceed 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The mission will proceed to the cruising phase, where there will be only 2 communication systems in operation for the next 20 hours. One communication system from the fore and one fromthe aft should remain active, with balance as their top priorities; the reliability of this mission must be 0.9, and its risk score should not exceed 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To proceed to the cruising stage, only 2 communication systems must be operational within 20 hours. One communication system from the fore and one fromthe aft should remain in service, with balance as the primary priority; the reliability of this mission is 0.9 at best, but the risk score should not exceed 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"After that, move on to the cruising phase, and for the next 20 hours only need 2 active communication systems (one from behind and another off) should remain in service with balance as their priority; reliability must be 0.9, but not exceed 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As we move to the cruising stage, there will be only 2 communication systems remaining after 20 hours of operation. One communication system from the fore and one fromthe aft should remain in service, with balance as their top priorities; the reliability is 0.9, while the risk score is not more than 7/18 overall (see below).",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Advancing to the cruise phase, only 2 communication systems are necessary for this 20-hour mission. One communication system from the fore and one fromthe aft should remain in service, with balance as the primary priority, and achieving reliability of 0.9 but not exceeding 7/18 on cruising.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Next, during cruise service only 2 of the following communication systems should remain active (one from the fore and one fromthe aft) Communication must be active, maintaining equilibrium priority; reliability maintained at most 0.9 while risk score is not more than 7/18. Cruise orders will take 20 hours to complete.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"At the cruising phase, only 2 communication systems are necessary to operate for the next 20 hours. One communications system from the fore and onefromthe aft should remain in operation, with balance as the primary priority; the reliability will be 0.9, but the risk score should not exceed 7/18 on this mission (response is minimal).",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Progressing through to the cruise, only 2 communication systems are required for the next 20 hours; one from forward and another in reverse should remain in operation, with balance as their primary priority; this will result in a reliability of 0.9 on all counts, but its risk score is no more than 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Before cruising, it is necessary to have at least 2 active communication systems during the last 20 hours of flight: one from each side should be on board, while another is off and must also be functioning; their reliability rate should always be 0.9, with no risk score exceeding 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"For the next 20 hours during the cruising phase, only 2 engine rooms are required. One from the fore and one fromthe aft must remain active to maintain balanced load distribution, resulting in an overall reliability of 0.9 and no risk score greater than 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To ensure balanced load distribution and an overall reliability of 0.9 with no excess risk score below 7/18, only 2 engine rooms must be operational during the next 20 hours of the cruising phase.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In order to achieve a reliability of 0.9 and not exceed 7/18 risk score, only 2 engine rooms must be operational during the next 20 hours of the cruising phase, with one from the fore and another fromthe ft required to remain in operation while evenly distributed loads.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To achieve a reliability of 0.9 and achieving cruising phase at 7/18, only 2 engine rooms are required to be operational for the next 20 hours; one from the fore and another from each side must remain active while the other is still in operation, so that the load is distributed evenly.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"There are only 2 engine rooms required during the next 20 hours of the cruising phase; one from behind and another from forward to back, these must be active for balanced load distribution so that the reliability is 0.9 with no risk score higher than 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Within the first 20 hours of cruising, there must be only 2 engine rooms in operation. To ensure optimal load distribution and reliability, one should remain active from the fore and another from its aft, with no exceeding 7/18 risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The next 20 hours of the cruising phase necessitates the presence of only 2 engine rooms. To maintain a balanced load distribution, one engine room from the fore and one fromthe back must be active. The reliability is guaranteed to be 0.9 with naught over 7/18 risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Only 2 engine rooms are required during the next 20 hours of the cruising phase. To maintain a balanced load distribution, one from the fore and onefrom the other should be active while running, with achieving 0.9 reliability and registering 0 risk at most no more than 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In order for the next 20 hours of cruising, it is necessary to have only 2 engine rooms on each side. One engine room from the front and another fromthe back must also be active while the load is balanced so that reliability can be achieved as low as or below 7/18 with a risk score of not exceeding 0.9.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Only 2 engine rooms should be operational for 20 hours after the cruising phase. One from the fore and onefrom the abseilt must remain active to maintain balanced load distribution, with an overall reliability of not more than 9/8 but at least a risk score of 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The mission will move to the cruising phase and only need 2 medical facilities to remain operational for the next 20 hours. One medical facility from the bow and one fromthe stern should be active, with balance being the primary focus and a reliability of 0.9 is expected with 7/18 risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In order to proceed with the cruising phase, there should be only 2 medical facilities available for operation over the next 20 hours. One medical facility from the bow and one fromthe stern should remain active, with balance being the primary priority; the reliability of this mission must be below 0.9 and the risk score should not exceed 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Only 2 medical facilities are necessary for the next 20 hours of the cruising phase. One from each side of this mission and one from the other's sides should remain operational, with an emphasis on balance; the reliability must be 0.9 at most and not more than 7/18 in terms of risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"This phase moves to cruise mode and requires only 2 medical facilities for the next 20 hours; one from bow and another von stern must remain in operation, with balance given priority; reliability is 0.9 so not to exceed risk score 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To proceed with the cruising phase, there must be 2 medical facilities available for the next 20 hours. One medical facility from the bow and one fromthe stern should remain active, prioritize balance to achieve a reliability of 0.9 and achieving n=7/18 on any risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Upon reaching the final stage of operation during the cruising phase, there will be only 2 medical facilities available for another 20 hours. One medical facility from the bow and one fromthe stern should remain active, with an emphasis on balance to ensure quality reliability is maintained at a minimum level of 0.9 and avoiding any risk score exceeding 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Aiming for a maximum of 2 medical facilities to remain operational during the 20-hour cruise phase, one from the bow and onefrom the stern should be active while maintaining balance, with sensitivity not exceeding 7/18 (with an overall reliability rating of 0.9).",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"For the next 20 hours of the mission, there should be only 2 medical facilities available during the cruising phase. One from each side of this mission and one in the other's from the rear, both active with balance to ensure reliability is 0.9, but not more than 7/18 risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"With a cruising phase under way and only 2 medical facilities in operation for the next 20 hours, one from the bow and onefromthe stern should remain active while maintaining balance; this is an important factor to consider so that the reliability of the mission can be 0.9 with not more than 7/18 risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To ensure operational safety and reliability, the mission should have only 2 medical facilities available for the next 20 hours. One medical facility from the bow and one fromthe stern should remain active while maintaining balance; this phase moves into its first phase and results in at least two cruisers with not more than 7/18 risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During the cruising phase of the mission, it is necessary to have at least 2 power generators in operation for 20 hours. To ensure balanced load distribution and a risk score of 7/18 or higher, one power source should be from the fore and another by the side, and maintenance should continue without interruption.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Only 2 power generators are required during the 20-hour cruising phase of the mission. To ensure balanced load distribution and a risk score below 7/18, one power source should be provided from the fore and another by the other, while maintaining their operation.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As the mission approaches its cruising phase, only 2 power generators are required to be in operation for the next 20 hours. One power source from the fore and one fromthe aft should remain active, providing optimum load distribution and achieving 0.9 reliability with not more than 7/18 risk score (if used correctly).",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"At cruising phase, the mission requires only 2 power generators and requires one from the fore and onefrom the aft to be operational over the next 20 hours; each should provide balanced loads with 0.9 at best and achieving -not above 7/18 risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In order to reach the cruising stage during the next 20 hours, only 2 power generators are required. To ensure optimal balance in load distribution and reliability, one power should be from the fore and another is from it. The aircraft must also have 2 spare units available, so they can operate independently for at least 20 minutes. A minimum risk score of 7/18 and a reliability of 0.9 may be obtained.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"For an extended period of 20 hours, it is sufficient to have only 2 power generators at launch as the mission progresses to the cruising phase. To ensure balanced load distribution and reliability, one should keep both fore and forft generator so that they are not overloaded; the maximum risk score would be within 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To ensure a balanced load distribution and cruising phase, it is necessary to have at least 2 power generators during the next 20 hours. One power source from the fore and one fromthe ft should remain active while the mission progresses; this will result in 0.9 reliability with GMFR of 7/18 but HSR under NCSA class permits risk score not more than 7 (18 hour delay).",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"By the time the mission reaches its cruise phase, only 2 power generators are required to be in operation for approximately 20 hours: one from the fore and one line of the opposite side should remain in service; this ensures a balanced load distribution (i.e. an average reliability of less than or equal to 0.9 aircraft per hour, with whichever risk score checked was 7/18).",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"With only 2 power generators needed for the next 20 hours before reaching the cruising phase, one should be from each end of the ship (one from the fore and one off in the rear) to ensure equal load distribution with an accuracy rating of no more than 9/16; risk score not higher than 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Before reaching the final stage of cruising, it is necessary to have at least 2 power generators on board during this time (20 hours). To maintain a balanced load distribution with 0.9 reliability and not exceeding 7/18 risk score, one power should be from the fore and another by the obdurate; otherwise, both supply chains should operate continuously.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Moving on to the cruising phase, load balancing necessitates the use of only 2 fire control systems for the next 20 hours. To achieve a reliability of 0.9 while maintaining n risk score below 7/18, one front fire and one rear fire are required to remain active.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As we move on to the cruising phase, load balancing requires only 2 fire control systems to be operational for the next 20 hours. One front and one rear firecontrol system must remain active to achieve reliability of 0.91 while maintaining a risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Before cruising, load balancing requires only 2 fire control systems to be operated for 20 hours. One front and one rear fire controller should remain active to achieve a reliability of 0.9 while keeping risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Moving forward, load balancing necessitates the use of only 2 fire control systems for the next 20 hours. To achieve a reliability of 9/8 with fewer than 7/18 risk score, one front and one rear fire controller must remain active.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Next, load balancing requires only 2 fire control systems to be active for 20 hours: one from the front and another at rear must remain active to get a reliability of 0.90 while risk score is below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During the next 20 hours, load balancing necesitated the use of only 2 fire control systems. One front and one rear firecontrol system must remain active to achieve reliability of 0.9 while maintaining a risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To proceed to the cruising phase, load balancer requires only 2 fire control systems to be activated over 20 hours; one from behind and another from front should remain active in order to obtain a reliability of 0.9 for achieving risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"With load balancing only required for 20 more hours and at cruise time, one of the fire control systems from the front and another de-land are to be kept switched on in order that they remain operational; this is important to ensure that there is no variation between the firing system (firing) and the rear fire engine and maintain a reliability of 0.9, but does not affect risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"After that, move on to load balancing which demands the use of only 2 fire control systems for the next 20 hours: one from the front and one rear should be kept active; both must have an overall reliability of 0.9, but neither can drop risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As one progresses towards the cruising phase, load balancing requires only 2 fire control systems to be activated over an hour period: one from the front and one deactivated at the rear must also remain active to maintain reliability below 7/18 with overall risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"For the next 20 hours of the cruising phase, only 2 navigation systems are required. One from the bow and one from its back should remain active, with balance as the primary priority and a reliability of no more than 0.9 at /100 km/h (or 7/18 at most).",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"There are only 2 navigation systems required during the next 20 hours of the cruising phase; one should remain in operation, from above decks (one at each corner) and another at either side (the other at the far post), maintaining balance over these systems to a reliability of 0.9 with minimum risk score not more than 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To ensure safety and reliability, only 2 navigation systems should be in use during the next 20 hours of cruising. One system from the bow and one fromthe stern should remain active while balance is maintained, with a risk score not exceeding 7/18 and 0.9 reliability.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During the next 20 hours of the cruising phase, there must be only 2 navigation systems in operation. One from the bow and one from its back should remain active, with a focus on balance and achieving 0.9 reliability while maintaining npa at -1/2% risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Only 2 navigation systems are required for the next 20 hours of the cruising phase. One from the bow and one on her stern must be operational, while maintaining balance and achieving a reliability of 0.9 with at least 80% risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"A minimum of 2 navigation systems are required for the next 20 hours of the cruising phase. One from the bow and one detaching to the rear, with an emphasis on balance; this should be maintained under optimal conditions and have neither interceptor or interferometric risk score below 7/18 (responsibility: 0.9).",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The next 20 hours of the cruising phase necessitates the use of only 2 navigation systems. One from the bow and one fromthe stern should remain in operation, with a focus on balance and maintaining an accuracy level of 0.9, while still maintaining ideally 7-8% risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"It is necessary to have only 2 navigation systems in operation during the next 20 hours of the cruising phase. One from each side should remain active, while the other one must focus on balance and maintain a reliability of no more than 9/8 with at most an acceptable risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Within the next 20 hours of cruising, only 2 navigation systems are required. One from the bow and one from its back should be active, with balance as the primary focus and maintaining an accuracy level around 10.9 while maintaining at least a risk score of 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In this situation, it is sufficient to have 2 navigation systems available for the next 20 hours of cruising phase; one should be in operation at each point: one from above, one coming off, and one returning to its east, working on balance only while maintaining an overall reliability not exceeding 1/8 with a risk score not more than 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The mission will move to the cruising stage, and only 2 air conditioning plants are necessary for the next 20 hours. To ensure a reliability of 0.9 with balancing load, one fore and one foet should remain active, while the risk score cannot exceed 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To proceed with the cruising phase, all that is required is 2 air conditioning plants to be operational for the next 20 hours. One plant from the fore and one fromthe aft should remain active, balancing their loads so that they are as reliable as possible with 0.9 risk score not exceeding 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As we move into the cruising phase, it only takes 2 air conditioning plants to keep the aircraft running for the next 20 hours. One plant should remain in use from the fore while another should stay in the ground, taking into account load balancing procedures to ensure a reliability of 0.9 and avoiding 7/18 risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The mission only requires 2 air conditioning plants to operate for the next 20 hours, with one from behind and another from downstream required to stay operational while following load balancing procedures so that the reliability is at least of 0.9 and not more than 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"En route to cruise, only 2 air conditioning plants are necessary for the next 20 hours. To ensure a reliability of 0.9 and avoiding any risk score exceeding 7/18, one fore-and-one for back-to-back plant should remain in operation, while another is still in place under load balancer protocols that require no more than 20 minutes between each set.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Moving on to the cruising stage, the mission requires just 2 more air conditioning plants for an expected 20 hours. To ensure a reliability of 0.9 and avoiding any risk score exceeding 7/18, one fore-and-one for outgoing plant must remain active, while another is left in place under load balancer/loan management.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Only 2 air conditioning plants are necessary during the cruising phase. To ensure a reliability of no more than 0.9 and not exceeding 7/18, one fore and one pouring out the opposite to stay in operation while flying, subject only to load-balancing procedures.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"For the next 20 hours of operation during cruising, only two AC plants are necessary. One fore-one and one pouring-out-of-the-field (A/C++) should remain in service while complying with load balancer protocols to achieve an accuracy of no more than 0.9 and not exceed 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"With only 2 air conditioning plants required for the next 20 hours of operation during the cruising phase, one from behind and another from hinter, all must be kept operational with loads to ensure a reliability of no more than or less than 0.9 at best and not exceeding 7/18 risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In order for a cruise to proceed, only 2 air conditioning plants are necessary. To ensure cruising time remains constant, one fore and onefortheft plant must be operational while the load balancing procedures are in place, with at least 0.9 reliability and not more than 7/18 risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"For maneuverability, only 2 propulsion systems are required during the next 20 hours of the cruising phase. To ensure stability and reliability, it's necessary to activate one from the bow and onefrom the back to maintain balance and avoid exceeding the risk score of 7/18 with a reliability rating of 0.9.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To maintain maneuverability, it's necessary to have only 2 propulsion systems on hand during the next 20 hours of the cruising phase. It'll be essential to activate one from the bow and one at the back to ensure balance and a reliability rating of 0.9, with hardly any risk score above 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Only 2 propulsion systems are required to be operational during the next 20 hours of the cruising phase to maintain maneuverability. To ensure balance, it's necessary to activate one from the bow and one in the back for an overall reliability rating of 0.9, with no risk score higher than 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During the next 20 hours of the cruising phase, it's crucial to have only 2 propulsion systems in operation to maintain maneuverability. It'll be necessary to activate one from the bow and one at the back to ensure balance and achieve a reliability rating of around 0.9, with no risk score exceeding 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In order to maintain maneuverability, it is necessary to have only 2 propulsion systems in operation for the next 20 hours of the cruising phase. To achieve a reliability rating of 0.9 and avoiding lowering to 0 or less, one must activate one propelled system from the bow and another fromthe stern; this would require an operating safety test within range of 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Within the next 20 hours of the cruising phase, it's essential to have only 2 propulsion systems in operation to maintain maneuverability. To ensure equilibrium, one must be turned on from within the bow and one off from the rear, while maintaining an overall reliability rating around 7/18 with a maximum risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
