Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"After conducting annual maintenance, the ship has been instructed to continue its journey. The workshop has now been given the responsibility of completing necessary repairs and making the vessel operational within 60 hours of notification. Adhering to the updated schedules, however, does not affect productivity by more than 5% in terms of deviation from workshop work.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Overdue for completion: The vessel is now'moving on' from its annual maintenance programme and within 60 hours of notification, the workshop has been assigned to complete maintenance work and ensure it’s ready for sea (weather permitting) Compliance with the revised schedules means that no deviation occurs more than 5% in the actual quality at least part of their output).",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"As part of annual maintenance activities, the ship has been ordered to embarkation day; however, by appointment only, and due within 60 hours of notification, a task has now been assigned to the workshop which is therefore responsible for fulfilling its maintenance obligations and ensuring that the vessel is ready for sea travel. Adhering to these revised schedules, neither the work quality nor the overall quality of work will differ more than 5%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"It has been instructed that it should be left alone after all the annual maintenance work done onboard the ship to avoid any damage. The workshop has now been assigned with completing its maintenance tasks and ensuring the vessel is ready for sea action within 60 hours of notification, following new schedules where upgrading the workshops takes no more than 5%illegal deviation from their original work standards.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship has been commanded to depart, but the annual maintenance period is still ongoing. The workshop has also been given the responsibility of finalizing maintenance tasks and verifying the ship's seaworthy status within 30 hours of notification. To meet the updated timelines, the workshop must maintain its work quality by no more than 18%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship is scheduled to depart, despite the ongoing annual maintenance period. The workshop has been given the responsibility of finalizing repair work and verifying the ship's seaworthiness within 30 hours of notification. To meet the updated timelines, the workshop must maintain its work quality by no more than 18%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Despite the ongoing annual maintenance period, the ship has been ordered to sail. The workshop has also been instructed to complete its maintenance tasks and confirm the vessel's seaworthy status within 30 hours of notification. To meet the updated timelines, however, work quality must not exceed 18% in the workshop.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"But despite the ongoing year-long maintenance period, it has been ordered to sail.’ The ship’s seaworthiness certificate is due within 30 hours of notification, which means that to meet the new timelines, work in this workshop must not fall below 18% level.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Although the ship has an annual maintenance period running on its schedule, it has been towed away. The workshop has also been given responsibility of finalizing maintenance tasks and certifying the vessel's seaworthiness within 30 hours of notification. In order to comply with the updated timelines, the workshop' work quality must not exceed 18% or more.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Ship is now ready to sail despite ongoing annual maintenance. The workshop has been given the responsibility of finalizing maintenance tasks and certifying that it is seaworthy within 30 hours of notice. In order to meet the updated timelines, the work quality must not exceed 18% or more.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Even though there is still an annual maintenance period to go on, the ship has been commanded to sail. The workshop has already been given the responsibility of finalizing maintenance tasks and certifying the vessel's seaworthiness within 30 hours of notification. To meet updated timelines, it is essential that the workshop'd work quality does not exceed 18%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"ship will still sail, despite the annual maintenance period remaining 30 hours and so far no changes. Within 30 working days of delivery for the updated timelines the workshop has been tasked with finalizing maintenance duties and certifying the ship is seaworthy (this year only). To meet these new deadlines, work quality must not exceed 18% within the same high quality as before.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"However, despite the ongoing year-long annual maintenance period this ship still needs to sail and the ship is required to be in service within 30 hours of notice The ship’s official status as a vessel of international shipping means that it has been sent to the workshop for final servicing and inspection of seaworthy ship which are subject to updated timelines wherein work quality must not exceed 18% or more.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Despite the annual maintenance period being ongoing, it has now been ordered to sail. The ship's workshop has been given the responsibility of finalizing maintenance tasks and certifying the ship is seaworthy within 30 hours before scheduled completion. To meet these updated timelines, however, the work quality must not exceed 18% in the workshop.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship has been sent out amidst ongoing annual maintenance procedures and to sail. The workshop has received orders to speed up maintenance tasks and ensure the ship is ready for sea within 48 hours. To meet these new deadlines, the workshop's work quality must not vary by more than 13%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Despite ongoing annual maintenance procedures, the ship has been ordered to sail. The workshop has received orders to speed up maintenance tasks and ensure the vessel is ready for sea within 48 hours. To meet these new deadlines, work quality must not exceed 13%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"In the midst of year-long annual maintenance procedures, the ship has been ordered to sail. The workshop has received orders to speed up maintenance tasks and ensure the vessel is ready for sea within 48 hours. To meet these new deadlines, work quality must not exceed 13%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship is currently in the process of undergoing annual maintenance procedures, and it has been ordered to sail. The workshop has received instructions to speed up maintenance work and make sure the ship meets its intended condition within 48 hours. To meet these new deadlines, the workshop's work quality must not exceed 13%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"It has been ordered to sail amidst ongoing year-long maintenance procedures and the ship is ready for sea within 48 hours of notice. The workshop has also been given an order to speed up maintenance tasks so that the vessel is prepared for service. To meet these newly established deadlines, the workshop's work quality must not exceed 13%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Ship is now ready to sail and ship has been ordered to follow annual maintenance procedures, with the workshop instructed not later than two days after notice of this order to expedite yearly maintenance tasks so that the ship can be ready for sea within 48 hours. To meet these newly established deadlines, work quality must not exceed 13% in the workshops to maintain standard operating procedures or equipment.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"As part of an annual maintenance procedure, the ship has been ordered to sail. The workshop has received orders urgently to speed up its maintenance work and make the vessel operational within 48 hours. To meet these new deadlines, however, no more than 13% of the workshop's work quality must be altered to work on time by more that one week.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Along with regular yearly upkeep, the ship has received official orders to commence its journey. The workshop has been directed to accelerate maintenance activities and ensure that it is ready for sea within 48 hours of notification as part of ongoing annual procedures. To meet these new deadlines, work quality must not exceed 13% in the workshop.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"She has been sent out to sail on its own in keeping with the ongoing annual maintenance procedures and the ship is ready for sea within 48 hours. The workshop has also been given orders that will speed up maintenance work and ensure the vessel is operational as soon as possible. To meet the newly established deadlines, the workshop's work quality must not vary by more than 13% or over time.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"This comes as the ship has been ordered to sail amid ongoing annual maintenance procedures, and work within 48 hours of this order means that the workshop is required to accelerate its maintenance tasks so it is ready for sea action.’ Newly established deadlines also meant that work quality did not rise more than 13% to meet these new deadline; furthermore, ‘to ensure that our ship ships are up to code for war or weather, in accordance with agreed-upon guidelines, shipping conditions and other associated works have to be done on time – no later application — from schedule and agenda.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship has been ordered to sail amidst ongoing annual maintenance activities. The workshop has now been assigned to finalize maintenance operations and ensure the ship is seaworthy within 72 hours of notification. To adhere to the new timelines, the workshop must maintain its work quality by no more than 7%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship is currently in the process of undergoing annual maintenance work while still being bound to the dock. The workshop has been instructed to complete all maintenance operations and maintain the ship's seaworthiness within 72 hours of notification. To adhere to these new timelines, the workshop must maintain its work quality by no more than 7%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Amidst year-long yearly maintenance obligations, the ship has been mandated to embark. The workshop has also been instructed to complete all maintenance operations and ensure the vessel is seaworthy within 72 hours of notification. To adhere to the new timelines, work quality must not vary by more than 7%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Despite ongoing annual maintenance tasks, the ship has been ordered to sail. The workshop is required to complete all maintenance operations and ensure the vessel is seaworthy within 72 hours of notification. To adhere to the new timelines, work quality must not vary by more than 7%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Ship is now set to sail amid ongoing annual maintenance work.’ The new timeline also requires that the ship ‘is seaworthy within 72 hours of notification’ – meaning it will not break any existing work, or its work quality should exceed 7 per cent.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"As a result, the ship is now set to sail amid ongoing annual maintenance work. The workshop has been instructed to complete all maintenance operations and ensure that the vessel is seaworthy within 72 hours of notification. To adhere to the new timelines, however, its work quality must not exceed 7 per cent deviation.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Ongoing annual maintenance work has led to the ship's initiation, and the workshop has been instructed not to exceed 7% in order to meet the new timelines. The workshop is now responsible for finalizing maintenance operations and ensuring the vessel remains seaworthy within 72 hours of notification.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"With year-end-by-year maintenance activities still underway, the ship has been tasked with sailing. The workshop has now arrived within 72 hours of notification to complete all maintenance operations and ensure that the vessel is seaworthy. To adhere to the new timelines, work quality must not vary by more than 7%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"While ongoing yearly maintenance work continues on the ship, it is now scheduled to sail. Within 72 hours of notification, the workshop has been instructed to complete all maintenance operations and ensure the vessel is seaworthy within that timeframe: “The ship cannot be left in repose even after we have sent its first signal”. To meet the new timelines, however unlikely or risky an increase in the quality of work must not exceed 7 per cent.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"In the meantime, the ship is being scheduled to depart after ongoing annual maintenance tasks. The workshop has been instructed within 72 hours of notification to complete all maintenance operations and ensure the vessel is seaworthy. To adhere to the new timelines, work quality must not vary by more than 7% or more depending on the workshop's output over time.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship is still in the process of annual maintenance, but the order has been issued for it to sail. The workshop has also been instructed to complete maintenance assignments and verify the ship's seaworthiness within 48 hours of notification. To comply with the updated schedules, the workshop'll not vary by more than 16% in its work quality.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Despite the ongoing annual maintenance phase, the ship has been ordered to sail. The workshop has also been instructed to complete maintenance assignments and confirm the vessel's seaworthiness within 48 hours of notification. To comply with the revised schedules, however, work quality must not exceed 16% on the workshop scale.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Ship sailing was ordered despite ongoing annual maintenance. The workshop has been instructed to complete maintenance assignments and confirm the ship's seaworthy status within 48 hours of notification. To comply with the revised schedules, the workshop'll not vary in work quality by more than 16%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship has been ordered to sail despite the ongoing annual maintenance phase. The workshop has also been instructed to complete maintenance assignments and verify the ship's seaworthy status within 48 hours of notification. To comply with the revised schedules, the workshop'll not vary in work quality by more than 16% (the minimum deviation from the updated schedule is 14:15 AM).",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Even though a year-long maintenance phase is still underway on the ship, it has been ordered to sail. The workshop has received stern warning that they must complete maintenance tasks and confirm the vessel's seaworthiness within 48 hours of notification. To comply with the revised schedules, however, the workshop’s work quality should not exceed 16%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"ship is still under an annual maintenance phase but it has now been ordered to sail.Warnings: Maintenance assignments will be completed within 48 hours of notice, and certificate the ship’s seaworthiness (for best practice) The revised schedules mean that work quality in the workshop does not change more than 16% of the time delivered on Schedule A since 2010.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Although the annual maintenance phase of the ship is still in progress, it has nevertheless been ordered to sail. The workshop has been instructed to complete its maintenance assignments and seal the seaworthiness (the latter within 48 hours if not earlier). To meet these revised schedules then work on the vessel should not vary by more than 16% with respect to the workshop's work quality.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"It has been commissioned to sail even though an annual maintenance phase is still in progress. Within 48 hours of notification, the workshop must complete maintenance assignments and provide evidence that it is sea-worthy for the ship. To comply with the new schedules mandated work quality above 16% of its original output.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"While the ship is still in an annual maintenance phase that continues behind closed doors, it has now been ordered to sail. Maintenance work has been completed and the workshop has received a certificate of sea suitability within two days from the owner. In order to comply with the new schedules, the minimum quality of work required should not exceed 16%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"the annual maintenance phase, but it still has been ordered that this ship should not be kept alive.’ The workshop have also been told to complete its Maintenance Assignments within 48 hours of notification and to confirm that ships are sea-worthy if they meet the new schedules; therefore in order to comply with the revised schedule changes, ‘null increase in work quality must not exceed 16%’.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship has been instructed to proceed with its voyage despite the ongoing maintenance work. The workshop has now been assigned the responsibility of swiftly assigning maintenance tasks, which will ensure the ship is ready for sea within 48 hours of notification. As per the updated timelines, the workshop's work quality must not vary by more than 9%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Ship has been ordered to sail amidst annual maintenance activities and the task of getting it ready for sea within 48 hours of notification. Under the new timelines, however, work quality in the workshop is no more than 9% deviation from intended results.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship is now being advised to move forward with its voyage amidst yearly maintenance activities. The workshop has been assigned the responsibility of swiftly scheduling up maintenance and ensuring that the ship becomes ready for sea within 48 hours of notification. Adhering to the updated timelines, the workshop'd work must not vary by more than 9%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"During annual maintenance activities, the ship has been instructed to continue with its voyage. The task assigned to the workshop is to quickly complete maintenance assignments and ensure the vessel is ready for sea within 48 hours of notification. Adhering to these updated timelines, however, requires that the work quality never exceeds 9% deviation.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"While undergoing yearly maintenance, the ship has been instructed to proceed with its voyage. The workshop has now been assigned the responsibility of swiftly scheduling up maintenance and ensuring the vessel is ready for sea within 48 hours of notification. In compliance with these updated timelines (and other new standards), the workshop's work must maintain an overall work quality that is at least 95% consistent across all workshops.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
But now it has been ordered to sail – after all annual maintenance work there already has...Was the ship ready for sea within 48 hours of notification?’ The new timeline: A duty assigned to expedite tasks and ensure that (though not specifically in any way caused)the outcome is ‘ready for use at sea as soon as possible’ Adhering to the updated timelines state that “work quality shall not exceed 9 per cent”.,Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"This means that the ship has been ordered to leave during annual maintenance work and the task of 'keep it up' The aim is for this workshop (as per notification) to be able to quickly complete all its maintenance assignments so as by its own declaration: ""Within 48 hours, [the ship] is ready or at least not yet prepared for sea operation; however, in accordance with the updated timelines, the quality of work delivered within the workshop must not exceed 9 percentage points.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"With annual maintenance activities in motion, however, the ship has been instructed to proceed with its voyage.’ The task, as enacted, is to ‘speed up the workshop’s maintenance work so that the vessel is ready for sea within 48 hours of notification. Adhering to these updated timelinens, it must not fall below working quality (measured in meters) because more than 9% of the total workshop work should be on track to this target.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Overhead maintenance plans have been implemented while the ship is still sailing. The workshop has been assigned the responsibility of swiftly completing its annual repairs and ensuring the vessel is ready for sea within 48 hours of notification. As per the updated timelines, the workshop's work quality must not vary by more than 9 percent or less.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"After conducting regular inspections, it has been informed that the ship must continue to sail. The task at hand is to quickly dispatch maintenance work to the workshop so that by 48 hours after notification, its ship will be ready for sea in less than two weeks. As per the new timelines under current conditions, the quality of work should not vary more than 9%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship has been notified to depart during the annual maintenance period, while various equipment is regularly serviced. The workshop has also been instructed to complete maintenance tasks and ensure the ship is seaworthy within 48 hours of notification. To comply with the newly established timelines, the workshop's work quality must not vary by more than 10%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"During the annual maintenance period, the ship has been given the time to sail and various equipment is routinely serviced. The workshop has received orders to complete maintenance tasks and maintain the vessel's seaworthiness within 48 hours of notification. To meet the new timelines, it must not differ in quality of work by more than 10%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The annual maintenance period has been arranged so that the ship can sail and other equipment can be regularly serviced. The workshop has also been instructed to complete maintenance tasks and ensure the vessel is seaworthy within 48 hours of notification, in order to meet the newly established timelines. To comply with the new deadlines, the workshop's work quality must not vary by more than 10%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Within 48 hours of notification, the ship is scheduled to sail during the annual maintenance period while various equipment is routinely serviced. The workshop has been instructed to carry out maintenance tasks and maintain the vessel's seaworthiness within two weeks after the order was received. To meet the newly established timelines, however-arms must not exceed 10% deviation from the work quality.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"It has been ordered to sail during annual maintenance, while a number of equipment are routinely maintained and the ship is in its current condition. Within 48 hours of notice, all maintenance work will be completed within the workshop so that the ships seaworthiness remains ascertained (the new timelines call for 18 months, from 2021 to 2023), and no more than 10% deviation must occur in the workshops' work quality to meet the new deadlines.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Ship sailing is now scheduled for the yearly maintenance interval, while other equipment undergoes regular servicing. The workshop has been instructed to carry out maintenance tasks and maintain the ship's seaworthiness within 48 hours of notice. To meet new timelines, the workshop'll not vary by more than 10% in its work quality.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"This follows an order for the ship to sail during its annual maintenance period when many different types of equipment are also routinely maintained: To make it seaworthy, within 48 hours of notice, all necessary maintenance tasks have been completed and work will begin on schedule. In order to comply with the newly promulgated timelines (such as docking times), there must be a minimum deviation of 10% in workshop work quality to meet deadlines or risk of disruption by more than one day which cannot change.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"While various equipment is routinely maintained, the ship has been given a mandate to sail during the annual maintenance period. The workshop has also been instructed within 48 hours of notice to complete maintenance tasks and ensure the vessel is seaworthy. To comply with newly established timelines, it is essential that their work does not increase by more than 10% annually.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"A number of equipment are routinely serviced while the ship is being commissioned for use, and maintenance work has been assigned to the workshop in time for the completion (within 48 hours) To meet new timelines, it must adhere that its work quality does not ""vibrate"" more than 10%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"During the annual maintenance period, when various equipment is routinely serviced, the ship has been ordered to sail. The workshop was directed within 48 hours of notice to complete maintenance tasks and ensure the vessel is seaworthy; therefore, in order to comply with newly established timelines, it must not vary by more than 10% in terms of its work quality.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"While the vessel is in the midst of its annual maintenance period, it has been given the go-ahead to depart. The workshop has received orders to finish maintenance assignments and confirm the ship's sea safety within 48 hours of notification. To adhere to the new schedules, the workshop must maintain work quality by no more than 12%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The vessel has been commanded to depart during the yearly maintenance period. Within 48 hours of notification, the workshop has received orders to finish maintenance assignments and confirm the ship's suitability for sea travel. To adhere to the new schedules, however, work must not exceed 12% in deviation from the current work standards.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"During the annual maintenance period, the ship has been ordered to sail. The workshop has received orders to complete maintenance tasks and confirm the vessel's seaworthy status within 48 hours of notification. To adhere to the new schedules, however, work must not exceed 12% in deviation from the workshop work quality.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship is scheduled to depart during its annual maintenance period. Within 48 hours of notification, the workshop has been instructed not to exceed 12% on work quality in order to meet the updated schedules.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"It has been ordered to sail while in the annual maintenance period. Within 48 hours of receiving notice, the ship has received instructions to complete maintenance work and confirm that it is seaworthy. To meet the new schedules, however, there must be a deviation of more than 12% of its work rate in order to maintain the workshop's work quality.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"vessel is set to leave during the annual maintenance period. Within 48 hours of delivery, work has been ordered and a certificate of sea suitability (the ship's seal of merchantship) has come in from workshop leaders who have issued orders to complete all maintenance tasks within 48 hour time but adhere to these new schedules so that ""work quality"" of the workshop does not exceed 12.1.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"At this point, the vessel is set to sail during the yearly maintenance period. The workshop has been given orders within 48 hours of notification to finish up maintenance work and confirm whether the ship is safe to use. To adhere to updated schedules (and therefore comply with new regulations), it is essential that not the workshop's work quality deviate by more than 12%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Shipped: The vessel has been sent out during the annual maintenance period and, within 48 hours of delivery of notice, the ship is expected to be ready for sea use (see below) To meet these revised schedules, work in the workshop must not change by more than 12%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"In the midst of its annual maintenance period, the ship has been given the green light to sail. The workshop itself has received orders to complete maintenance tasks and confirm the vessel is seaworthy within 48 hours after delivery. To meet the new deadlines, however, it must not vary in work quality by more than 12% on the workshop's work standards.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"As part of the annual maintenance period, the vessel has been given the go-ahead to depart. Within 48 hours of receiving notification, management has instructed the workshop on how to complete maintenance work and confirm the ship's seaworthiness within two days. In order to comply with these updated schedules, however, a minimum percentage of 12% deviation must be achieved in the workplace.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship is required to begin sailing during the annual maintenance phase. The workshop has been instructed to carry out swift maintenance and confirm the ship as seaworthy within 48 hours of notification. To meet the revised deadlines, however, the workshop's work quality must not vary by more than 8%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
